Purchase Order Number,Property,Description,GL Account,Unit Name,Vendor,Approval Status,Last Approver,Last Approved On,Created At,Required By,Order Submitted Date,Received,Completed,Sum of Bills,Amount,All Bills,Billed Amount (Line Item),Property Name
12978,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Ceiling is caving down - Danny,6210 - Repair,S5704D (2X1),Danny Remodeling & Quality Painting LLC,Approved,David  Patino,11/25/2024,11/24/2024,,,No,No,850.00,850.00,850.00,850.00,Parc Place Villas
13007,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Supplies for repairs - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,11/26/2024,,,No,No,311.77,311.77,311.77,311.77,Parc Place Villas
13008,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Supplies for repairs - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,11/26/2024,,,No,No,147.32,147.32,147.32,147.32,Parc Place Villas
13051,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New Stove - Chadwell,"1410 - Appliances, Furniture and Equipment",Q6908B (2X1),Chadwell Supply,Approved,David  Patino,12/03/2024,11/27/2024,,,No,No,514.93,514.93,514.93,514.93,Parc Place Villas
13068,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New Water heater - Chadwell,"1410 - Appliances, Furniture and Equipment",S5702D (1X1M),Chadwell Supply,Approved,David  Patino,12/03/2024,12/02/2024,,,No,No,576.74,576.74,576.74,576.74,Parc Place Villas
13069,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Supplies needed for repairs - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Approved,David  Patino,12/03/2024,12/02/2024,,,No,No,590.18,590.18,590.18,590.18,Parc Place Villas
13072,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Refrigerant supplies - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,12/02/2024,,,No,No,321.43,321.43,321.43,321.43,Parc Place Villas
13096,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathtub resurface - Danny,6210 - Repair,L5710A (1X1M),Danny Remodeling & Quality Painting LLC,Approved,David  Patino,12/03/2024,12/03/2024,,,No,No,,265.00,,,Parc Place Villas
13096,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Carpet cleaning - Creative multicare,6220 - Carpet Cleaning,L5710A (1X1M),Danny Remodeling & Quality Painting LLC,Approved,David  Patino,12/03/2024,12/03/2024,,,No,No,,150.00,,,Parc Place Villas
13096,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full cleaning - Danny,6251 - Cleaning Services,L5710A (1X1M),Danny Remodeling & Quality Painting LLC,Approved,David  Patino,12/03/2024,12/03/2024,,,No,No,,100.00,,,Parc Place Villas
13126,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New water heater,"1410 - Appliances, Furniture and Equipment",M5703A (1X1S),Chadwell Supply,Approved,David  Patino,12/04/2024,12/04/2024,,,No,No,694.40,694.40,694.40,694.40,Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617","Bathroom ceiling and living room repair, baseboards replacement - danny",6210 - Repair,M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67","1,200.00","369.80, 2870.00, 637.94, 514.93","1,200.00",Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full paint - Danny,6210 - Repair,M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67",595.00,"369.80, 2870.00, 637.94, 514.93",595.00,Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen cabinet paint - Danny,6210 - Repair,M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67",350.00,"369.80, 2870.00, 637.94, 514.93",350.00,Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen countertop resurface - Danny,6210 - Repair,M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67",230.00,"369.80, 2870.00, 637.94, 514.93",230.00,Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathtub resurface - Danny,6210 - Repair,M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67",265.00,"369.80, 2870.00, 637.94, 514.93",265.00,Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathroom cabinet paint - Danny,6210 - Repair,M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67",100.00,"369.80, 2870.00, 637.94, 514.93",100.00,Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full cleaning - Danny,6210 - Repair,M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67",130.00,"369.80, 2870.00, 637.94, 514.93",130.00,Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New Refrigerator - Chadwell,"1410 - Appliances, Furniture and Equipment",M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67",643.93,"369.80, 2870.00, 637.94, 514.93",637.94,Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New Stove - Chadwell,"1410 - Appliances, Furniture and Equipment",M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67",514.93,"369.80, 2870.00, 637.94, 514.93",514.93,Parc Place Villas
13168,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New Dishwasher - Chadwell,"1410 - Appliances, Furniture and Equipment",M5707A (1X1D),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/09/2024,12/06/2024,,,No,No,"4,392.67",369.80,"369.80, 2870.00, 637.94, 514.93",369.80,Parc Place Villas
13169,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full Paint - Danny,6210 - Repair,F5617C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/10/2024,12/06/2024,,,No,No,"3,935.94",595.00,"1570.00, 2365.94",595.00,Parc Place Villas
13169,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen cabinet paint - Danny,6210 - Repair,F5617C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/10/2024,12/06/2024,,,No,No,"3,935.94",350.00,"1570.00, 2365.94",350.00,Parc Place Villas
13169,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen countertop resurface - Danny,6210 - Repair,F5617C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/10/2024,12/06/2024,,,No,No,"3,935.94",230.00,"1570.00, 2365.94",230.00,Parc Place Villas
13169,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathtub Resurface - Danny,6210 - Repair,F5617C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/10/2024,12/06/2024,,,No,No,"3,935.94",265.00,"1570.00, 2365.94",265.00,Parc Place Villas
13169,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Carpet and flooring - Martinez,1405 - Building Improvements,F5617C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/10/2024,12/06/2024,,,No,No,"3,935.94","2,495.25","1570.00, 2365.94","2,365.94",Parc Place Villas
13169,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full Cleaning - Danny,6251 - Cleaning Services,F5617C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/10/2024,12/06/2024,,,No,No,"3,935.94",130.00,"1570.00, 2365.94",130.00,Parc Place Villas
13199,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",xtmas celebration - Tampa and clearwater team,6810 - Meals & Entertainment,Parc Place Villas,CAPITAL ONE BANK,Approved,Morde Benzaquen,12/10/2024,12/09/2024,12/09/2024,,No,No,"5,084.32","1,297.02",5084.32,"1,297.02",Parc Place Villas
13209,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full cleaning - Danny,6251 - Cleaning Services,I5618C (2X1),,Approved,Mordechai Levenberg,12/11/2024,12/10/2024,,,No,No,"3,585.94",130.00,"1220.00, 2365.94",130.00,Parc Place Villas
13209,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full paint/ Celling Paint - Danny,6210 - Repair,I5618C (2X1),,Approved,Mordechai Levenberg,12/11/2024,12/10/2024,,,No,No,"3,585.94",595.00,"1220.00, 2365.94",595.00,Parc Place Villas
13209,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen countertop resurface - Danny,6210 - Repair,I5618C (2X1),,Approved,Mordechai Levenberg,12/11/2024,12/10/2024,,,No,No,"3,585.94",350.00,"1220.00, 2365.94",230.00,Parc Place Villas
13209,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathtub Resurface - Danny,6210 - Repair,I5618C (2X1),,Approved,Mordechai Levenberg,12/11/2024,12/10/2024,,,No,No,"3,585.94",265.00,"1220.00, 2365.94",265.00,Parc Place Villas
13209,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Flooring and Carpet - Martinez,1405 - Building Improvements,I5618C (2X1),,Approved,Mordechai Levenberg,12/11/2024,12/10/2024,,,No,No,"3,585.94","2,495.25","1220.00, 2365.94","2,365.94",Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full paint/ Ceiling paint - Danny,6210 - Repair,P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43",595.00,"369.80, 1785.00, 2365.94, 584.69",595.00,Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen cabinet paint - Danny,6210 - Repair,P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43",350.00,"369.80, 1785.00, 2365.94, 584.69",350.00,Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen countertop resurface - Danny,6210 - Repair,P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43",230.00,"369.80, 1785.00, 2365.94, 584.69",230.00,Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathtub Resurface - Danny,6210 - Repair,P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43",265.00,"369.80, 1785.00, 2365.94, 584.69",265.00,Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathroom sink resurface - Danny,6210 - Repair,P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43",115.00,"369.80, 1785.00, 2365.94, 584.69",115.00,Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathroom cabinet paint - Danny,6210 - Repair,P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43",100.00,"369.80, 1785.00, 2365.94, 584.69",100.00,Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Floor and carpet replacement - Martinez,1405 - Building Improvements,P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43","2,495.25","369.80, 1785.00, 2365.94, 584.69","2,365.94",Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full cleaning - Danny,6251 - Cleaning Services,P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43",130.00,"369.80, 1785.00, 2365.94, 584.69",130.00,Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New stove - Chadwell,"1410 - Appliances, Furniture and Equipment",P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43",514.00,"369.80, 1785.00, 2365.94, 584.69",584.69,Parc Place Villas
13210,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New dishwasher - Chadwell,"1410 - Appliances, Furniture and Equipment",P6909C (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/12/2024,12/10/2024,,,No,No,"5,105.43",370.73,"369.80, 1785.00, 2365.94, 584.69",369.80,Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full Paint/Ceiling paint - Danny,6210 - Repair,J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06",595.00,"2085.00, 2365.94, 580.12",595.00,Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathroom Ceiling and hallway repair - Danny,6210 - Repair,J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06",300.00,"2085.00, 2365.94, 580.12",300.00,Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen countertop resurface - Danny,6210 - Repair,J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06",230.00,"2085.00, 2365.94, 580.12",230.00,Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen cabinet paint - Danny,6210 - Repair,J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06",350.00,"2085.00, 2365.94, 580.12",350.00,Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathtub resurface - Danny,6210 - Repair,J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06",265.00,"2085.00, 2365.94, 580.12",265.00,Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathroom sink resurface - Danny,6210 - Repair,J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06",115.00,"2085.00, 2365.94, 580.12",115.00,Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathroom cabinet paint -  Danny,6210 - Repair,J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06",100.00,"2085.00, 2365.94, 580.12",100.00,Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Floor and Carpet Replacement,1405 - Building Improvements,J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06","2,495.25","2085.00, 2365.94, 580.12","2,365.94",Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full Cleaning - Danny,6210 - Repair,J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06",130.00,"2085.00, 2365.94, 580.12",130.00,Parc Place Villas
13242,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New Refrigerator - Lowes,"1410 - Appliances, Furniture and Equipment",J7003D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Morde Benzaquen,12/18/2024,12/11/2024,,,No,No,"5,031.06",585.56,"2085.00, 2365.94, 580.12",580.12,Parc Place Villas
13331,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Maintenance supplies - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,12/16/2024,,,No,No,200.76,200.76,200.76,200.76,Parc Place Villas
13336,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Ceiling drywall repair - Danny,6210 - Repair,M5707F (2X1),Danny Remodeling & Quality Painting LLC,Exempt,,,12/16/2024,,,No,No,400.00,400.00,400.00,400.00,Parc Place Villas
13340,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Supplies needed - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,12/16/2024,,,No,No,387.16,387.16,387.16,387.16,Parc Place Villas
13348,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Supplies needed - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,12/16/2024,,,No,No,195.65,195.65,195.65,195.65,Parc Place Villas
13349,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Supplies needed - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,12/16/2024,,,No,No,324.65,324.65,324.65,324.65,Parc Place Villas
13353,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Supplies needed for repairs- Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,12/16/2024,,,No,No,300.77,300.77,300.77,300.77,Parc Place Villas
13361,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Main line clogged - Danny,6210 - Repair,I5620B (1X1M),Danny Remodeling & Quality Painting LLC,Exempt,,,12/17/2024,,,No,No,350.00,350.00,350.00,350.00,Parc Place Villas
13362,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Broken main line - Danny,6210 - Repair,S5704F (2X1),Danny Remodeling & Quality Painting LLC,Exempt,,,12/17/2024,,,No,No,380.00,380.00,380.00,380.00,Parc Place Villas
13364,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Supplies needed - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,12/17/2024,,,No,No,,273.66,,,Parc Place Villas
13365,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Maintenance supplies - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Exempt,,,12/17/2024,,,No,No,,210.18,,,Parc Place Villas
13384,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",New A/C system - Danny,1405 - Building Improvements,E6913D (2X1),Chadwell Supply,Approved,Mordechai Levenberg,12/23/2024,12/17/2024,,,No,No,"1,857.61","1,857.61",1857.61,"1,857.61",Parc Place Villas
13386,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Maintenace supplies - Chadwell,6730 - Supplies Repairs and Maintenance,Parc Place Villas,Chadwell Supply,Approved,David  Patino,12/18/2024,12/17/2024,,,No,No,"1,460.98","1,460.98",1460.98,"1,460.98",Parc Place Villas
13424,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full paint - Danny,6210 - Repair,L5706D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/24/2024,12/19/2024,,,No,No,"2,224.54",595.00,"669.54, 1555.00",595.00,Parc Place Villas
13424,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Kitchen cabinet paint - dANNY,6210 - Repair,L5706D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/24/2024,12/19/2024,,,No,No,"2,224.54",350.00,"669.54, 1555.00",350.00,Parc Place Villas
13424,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathroom sink countertop resurface - dANNY,6210 - Repair,L5706D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/24/2024,12/19/2024,,,No,No,"2,224.54",115.00,"669.54, 1555.00",115.00,Parc Place Villas
13424,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathroom cabinet paint - Danny,6210 - Repair,L5706D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/24/2024,12/19/2024,,,No,No,"2,224.54",100.00,"669.54, 1555.00",100.00,Parc Place Villas
13424,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Bathtub resurface - Danny,6210 - Repair,L5706D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/24/2024,12/19/2024,,,No,No,"2,224.54",265.00,"669.54, 1555.00",265.00,Parc Place Villas
13424,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Carpet exchange - Martinez,1405 - Building Improvements,L5706D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/24/2024,12/19/2024,,,No,No,"2,224.54",669.54,"669.54, 1555.00",669.54,Parc Place Villas
13424,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",full cleaning - Danny,6251 - Cleaning Services,L5706D (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/24/2024,12/19/2024,,,No,No,"2,224.54",130.00,"669.54, 1555.00",130.00,Parc Place Villas
13426,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",Full paint - Danny,6210 - Repair,B5617B (2X1),Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,12/20/2024,12/19/2024,,,No,No,"1,570.00",595.00,1570.00,595.00,Parc Place Villas
