Purchase Order Number,Property,Description,GL Account,Unit Name,Vendor,Approval Status,Last Approver,Last Approved On,Created At,Required By,Order Submitted Date,Received,Completed,Sum of Bills,Amount,All Bills,Billed Amount (Line Item),Property Name
14295,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",METAL STANDARD SWITCH/DECORA WALL PLATE - WHITE - 10/PK,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,01/29/2025,01/29/2025,,No,No,354.61,44.98,354.61,44.99,University Townhomes
14295,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","30"" X 30"" POLISHED EDGE MIRROR",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,01/29/2025,01/29/2025,,No,No,354.61,47.29,354.61,47.29,University Townhomes
14302,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",811733 HGSW Spec-Right Egg UW Indoor PAINT 5 Gallon GL Code: Paint Tint to Colonnade Gray,6730 - Supplies Repairs and Maintenance,University Townhomes,Lowe's Pro Supply,Approved,David  Patino,01/29/2025,01/29/2025,01/29/2025,,No,No,"1,143.32",669.73,1143.32,669.73,University Townhomes
14302,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",811734 HGSW Spec-Right S/G UW Indoor PAINT 5 Gallon GL Code: Paint Shake and Ship,6730 - Supplies Repairs and Maintenance,University Townhomes,Lowe's Pro Supply,Approved,David  Patino,01/29/2025,01/29/2025,01/29/2025,,No,No,"1,143.32",473.59,1143.32,473.59,University Townhomes
14305,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","Labor and material to troubleshoot loss of power to unit 95D, found bad receptacle and replaced and in use outdoor cover.",6210 - Repair,23-095D,Empire Electric Inc,Exempt,,,01/29/2025,12/30/2024,,No,No,199.73,199.73,199.73,199.73,University Townhomes
14325,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",811733 HGSW Spec-Right Egg UW Indoor PAINT 5 Gallon GL Code: Paint **Paint Order Notes** Color Name: Colonnade Gray,6730 - Supplies Repairs and Maintenance,University Townhomes,Lowe's Pro Supply,Approved,David  Patino,01/30/2025,01/30/2025,12/05/2024,,No,No,937.62,937.62,937.62,937.62,University Townhomes
14433,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","1/4"" ACCESS VALVE - 6/PK",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,334.89,125.29,334.89,125.29,University Townhomes
14433,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",MC-E ACETYLENE REFILL SM CYLINDER,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,334.89,36.54,334.89,36.54,University Townhomes
14433,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",ACCESS VALVE CORES - 25/PK,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,334.89,66.18,334.89,66.18,University Townhomes
14433,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",SAND GROUTING AND CONCRETE SPONGE,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,334.89,10.02,334.89,10.02,University Townhomes
14433,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",KILZ ORIGINAL PRIMER/SEALER AEROSOL - 13 OZ.,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,334.89,35.73,334.89,35.72,University Townhomes
14433,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",DAP ALEX PLUS ACRYLIC LATEX CLEAR CAULK - 10.1,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,334.89,61.15,334.89,61.14,University Townhomes
14434,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",KWIKSET SMARTKEY SINGLE CYLINDER DEADBOLT,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,275.95,198.55,275.95,198.55,University Townhomes
14434,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","1/2"" OVERLAY FACE FRAME CABINET HINGE WITH 1/2"" OVERLAY FACE FRAME CABINET HINGE WITH DOWELS- SATIN NICKEL",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,275.95,77.40,275.95,77.40,University Townhomes
14435,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","30"" DUCTLESS RANGEHOOD - WHITE",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,346.20,346.20,346.20,346.20,University Townhomes
14440,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","12"" LED ROUND PANEL FIXTURE - WHITE - 5CC",6730 - Supplies Repairs and Maintenance,10-062,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,206.77,141.88,206.77,141.88,University Townhomes
14440,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","24"" 4-LIGHT BATH STRIP - SATIN NICKEL",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,206.77,64.89,206.77,64.89,University Townhomes
14441,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",LED HALF ROUND WALL SCONCE - BRUSHED NICKEL - 3CCT,6730 - Supplies Repairs and Maintenance,10-062,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,279.50,279.50,279.50,,University Townhomes
14442,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","24"" 6 PANEL MOLDED BIFOLD DOOR",6730 - Supplies Repairs and Maintenance,10-062,Chadwell Supply,Exempt,,,02/05/2025,02/05/2025,,No,No,378.40,378.40,378.40,378.40,University Townhomes
14567,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","Repairing walls on second floor bathroom, closet and first floor hall (damaged by plumbers",6210 - Repair,28-080H,"LOZANO LONG, LLC",Exempt,,,02/10/2025,02/10/2025,,No,No,350.00,350.00,350.00,350.00,University Townhomes
14592,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",MAXWELL TULIP ENTRY LOCK - SATIN CHROME,6730 - Supplies Repairs and Maintenance,7-046,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,302.36,60.11,302.36,60.11,University Townhomes
14592,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",	 MAXWELL TULIP PASSAGE LOCK - SATIN CHROME,6730 - Supplies Repairs and Maintenance,7-046,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,302.36,24.38,302.36,24.38,University Townhomes
14592,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","24"" 4-LIGHT BATH STRIP - POLISHED CHROME",6730 - Supplies Repairs and Maintenance,7-046,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,302.36,28.66,302.36,28.66,University Townhomes
14592,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","24"" 6 PANEL MOLDED BIFOLD DOOR",6730 - Supplies Repairs and Maintenance,7-046,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,302.36,189.20,302.36,189.21,University Townhomes
14593,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",DELUXE PATIO VERTICAL BLIND 104X96 - WHITE,6730 - Supplies Repairs and Maintenance,7-046,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,319.22,132.43,319.22,132.43,University Townhomes
14593,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","5"" 1-LIGHT SQUARE GLASS VANITY LIGHT FIXTURE - SATIN NICKEL",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,319.22,186.78,319.22,186.79,University Townhomes
14594,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","30"" COLONIST RAISED 6-PANEL HOLLOW SLAB DOOR",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,318.20,88.15,318.20,88.15,University Townhomes
14594,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","36"" 6 PANEL MOLDED BIFOLD DOOR",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,318.20,230.05,318.20,230.05,University Townhomes
14595,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","30"" 6 PANEL MOLDED BIFOLD DOOR",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,299.93,299.93,299.93,299.93,University Townhomes
14596,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","30"" 6 PANEL MOLDED BIFOLD DOOR",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/10/2025,02/10/2025,,No,No,299.93,299.93,299.93,299.93,University Townhomes
14609,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",fill in holes,6249 - Landscaping Special Services,1-004,Gardens of South Florida LLC,Approved,David  Patino,02/11/2025,02/11/2025,02/11/2025,,No,No,560.00,560.00,560.00,560.00,University Townhomes
14613,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","24""W X 18""D DELUXE WHITE VANITY BASE - TWO DOOR",1405 - Building Improvements,22-089F,Chadwell Supply,Exempt,,,02/11/2025,02/11/2025,,No,No,207.24,189.94,207.24,189.94,University Townhomes
14613,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",MARKSMAN LITTER PICK UP TOOL - JIMMY GRABBER,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/11/2025,02/11/2025,,No,No,207.24,17.30,207.24,17.30,University Townhomes
14642,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",JUMBO DUPLEX RECEPTACLE PLATE - WHITE,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/12/2025,02/12/2025,,No,No,278.70,46.76,278.70,46.76,University Townhomes
14642,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",JUMBO SINGLE GANG SWITCH PLATE - WHITE,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/12/2025,02/12/2025,,No,No,278.70,51.60,278.70,51.60,University Townhomes
14642,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",11W LED OMNI A19 LIGHT BULB - 3000K,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/12/2025,02/12/2025,,No,No,278.70,149.21,278.70,149.21,University Townhomes
14642,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",SINGLE THUMB SCREW WINDOW LOCK,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/12/2025,02/12/2025,,No,No,278.70,16.77,278.70,16.77,University Townhomes
14642,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","1/4"" ACCESS VALVE CAPS - 6/PK",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/12/2025,02/12/2025,,No,No,278.70,14.36,278.70,14.36,University Townhomes
14643,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",ROUND WHITE PLASTIC TOILET SEAT,6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/12/2025,02/12/2025,,No,No,221.03,136.09,221.03,136.09,University Townhomes
14643,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","	 WINDOW LOCK - 2-1/4"" CENTERED HOLES - BLACK",6730 - Supplies Repairs and Maintenance,University Townhomes,Chadwell Supply,Exempt,,,02/12/2025,02/12/2025,,No,No,221.03,84.93,221.03,84.94,University Townhomes
14731,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Lozano Long/Full painting with ceilings included/Repairing kitchen ceiling/Replacing kitchen cabinets,6210 - Repair,11-065,,Approved,Mordechai Levenberg,02/20/2025,02/13/2025,02/13/2025,,No,No,"5,276.82","1,500.00","1202.84, 353.86, 811.87, 1228.25, 180.00, 1500.00",353.86,University Townhomes
14731,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Appliance Source/Hotpoint 15.6-cu ft Top-Freezer Refrigerator (White) HPS16BTNRWW/tax included,"1410 - Appliances, Furniture and Equipment",11-065,,Approved,Mordechai Levenberg,02/20/2025,02/13/2025,02/13/2025,,No,No,"5,276.82",618.12,"1202.84, 353.86, 811.87, 1228.25, 180.00, 1500.00","1,500.00",University Townhomes
14731,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Appliance Source/Whirlpool 30-in 4 Elements 4.8-cu ft Freestanding Electric Range (White) WFC150M0JW/tax included,"1410 - Appliances, Furniture and Equipment",11-065,,Approved,Mordechai Levenberg,02/20/2025,02/13/2025,02/13/2025,,No,No,"5,276.82",564.38,"1202.84, 353.86, 811.87, 1228.25, 180.00, 1500.00",,University Townhomes
14731,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Appliance Source/3 Prong Range Cord - (6ft) UTR628106 1/tax included,"1410 - Appliances, Furniture and Equipment",11-065,,Approved,Mordechai Levenberg,02/20/2025,02/13/2025,02/13/2025,,No,No,"5,276.82",24.19,"1202.84, 353.86, 811.87, 1228.25, 180.00, 1500.00",,University Townhomes
14731,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Cecilios Painting/Resurfacing 1 bathtub,6210 - Repair,11-065,,Approved,Mordechai Levenberg,02/20/2025,02/13/2025,02/13/2025,,No,No,"5,276.82",180.00,"1202.84, 353.86, 811.87, 1228.25, 180.00, 1500.00",180.00,University Townhomes
14731,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Redicarpet/carpet replacement,1405 - Building Improvements,11-065,,Approved,Mordechai Levenberg,02/20/2025,02/13/2025,02/13/2025,,No,No,"5,276.82",747.05,"1202.84, 353.86, 811.87, 1228.25, 180.00, 1500.00",,University Townhomes
14731,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Lowe's Pro Supply/All Kitchen Cabinets because all are rotten and vanity,1405 - Building Improvements,11-065,,Approved,Mordechai Levenberg,02/20/2025,02/13/2025,02/13/2025,,No,No,"5,276.82","2,781.94","1202.84, 353.86, 811.87, 1228.25, 180.00, 1500.00","1,228.25",University Townhomes
14731,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Home Depot/kitchen counter top,1405 - Building Improvements,11-065,,Approved,Mordechai Levenberg,02/20/2025,02/13/2025,02/13/2025,,No,No,"5,276.82",214.00,"1202.84, 353.86, 811.87, 1228.25, 180.00, 1500.00",,University Townhomes
14732,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",kw deadbolt/gloves,6730 - Supplies Repairs and Maintenance,University Townhomes,"CAUDILL SUPPLY, INC.",Exempt,,,02/14/2025,02/05/2025,,No,No,126.27,126.27,126.27,,University Townhomes
14733,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Drip pan Combo,6730 - Supplies Repairs and Maintenance,University Townhomes,"CAUDILL SUPPLY, INC.",Exempt,,,02/14/2025,02/03/2025,,No,No,188.79,188.79,188.79,,University Townhomes
14734,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",14x8 stamp supply,6730 - Supplies Repairs and Maintenance,University Townhomes,"CAUDILL SUPPLY, INC.",Exempt,,,02/14/2025,02/03/2025,,No,No,130.94,130.94,130.94,,University Townhomes
14735,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","Element Plugin 6"" and 8""",6730 - Supplies Repairs and Maintenance,University Townhomes,"CAUDILL SUPPLY, INC.",Exempt,,,02/14/2025,02/03/2025,,No,No,269.61,269.61,269.61,,University Townhomes
14737,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Snaked bathtub,6210 - Repair,22-089H,"Creative Multi-Care, Inc",Exempt,,,02/14/2025,01/29/2025,,No,No,175.00,175.00,175.00,175.00,University Townhomes
14738,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Jetted main sewer drain,6210 - Repair,1-004,"Creative Multi-Care, Inc",Exempt,,,02/14/2025,01/29/2025,,No,No,300.00,300.00,300.00,300.00,University Townhomes
14739,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",snaked main sewer drain line,6730 - Supplies Repairs and Maintenance,6-038,"Creative Multi-Care, Inc",Exempt,,,02/14/2025,01/29/2025,,No,No,250.00,250.00,250.00,250.00,University Townhomes
14740,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Repair main pipe water line,6210 - Repair,17-015A,"Creative Multi-Care, Inc",Approved,David  Patino,02/18/2025,02/14/2025,02/01/2025,,No,No,525.00,525.00,525.00,525.00,University Townhomes
14741,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","Repipe  4 inch sewer drain pipe broke, replace section and replace the pipe flush the toilet",6210 - Repair,10-062,"Creative Multi-Care, Inc",Approved,David  Patino,02/18/2025,02/14/2025,02/05/2025,,No,No,425.00,425.00,425.00,425.00,University Townhomes
14828,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",High Capacity Chemical Feeder Pool plus labor,6255 - Pool Equipment/Repairs/Supplies,University Townhomes,Revitalize Pools,Approved,David  Patino,02/18/2025,02/18/2025,02/18/2025,,No,No,463.19,463.19,463.19,463.19,University Townhomes
14834,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","AC Package Unit 2.5 tons, 2022. 1 Year of Guarantee taxes and delivery",1405 - Building Improvements,31-050A,SHARK APPLIANCES,Approved,Mordechai Levenberg,03/06/2025,02/18/2025,02/18/2025,,No,No,"1,658.50","1,658.50",1658.50,"1,658.50",University Townhomes
14838,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",40 Ton Crane with certified operator 3250 Justina Rd,6720 - Equipment Rental,University Townhomes,SOUTHERN CRANE SERVICE,Approved,David  Patino,02/18/2025,02/18/2025,02/18/2025,,No,No,450.00,450.00,450.00,450.00,University Townhomes
14864,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","Quoted Price Remove and replace electrical panel Includes parts, labor, and permit",6210 - Repair,21-063E,Empire Electric Inc,Approved,Mordechai Levenberg,02/20/2025,02/19/2025,02/19/2025,,No,No,"1,800.00","1,800.00",1800.00,"1,800.00",University Townhomes
14896,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Single panel replacement 19x46 (window glass),6210 - Repair,7-049,"Pristine Glass & More, LLC",Exempt,,,02/19/2025,02/19/2025,,No,No,,135.00,,,University Townhomes
14896,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Single panel replacement 19x46 (window glass),6210 - Repair,8-051,"Pristine Glass & More, LLC",Exempt,,,02/19/2025,02/19/2025,,No,No,,135.00,,,University Townhomes
14899,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",Sliding Glass door replacement 28x92,6210 - Repair,21-063E,"Pristine Glass & More, LLC",Approved,David  Patino,03/03/2025,02/19/2025,02/19/2025,,No,No,410.00,410.00,410.00,410.00,University Townhomes
14910,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","AC Package Unit 2.5 tons, 2020. 1 Year of Guarantee. taxes and delivery",1405 - Building Improvements,2-009,SHARK APPLIANCES,Approved,Mordechai Levenberg,02/28/2025,02/20/2025,02/20/2025,,No,No,"1,658.50","1,658.50",1658.50,,University Townhomes
14911,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","AC Package Unit 3 tons, 2020. 1 Year of Guarantee. Taxes and delivery",1405 - Building Improvements,6-036,SHARK APPLIANCES,Approved,David  Patino,03/03/2025,02/20/2025,02/20/2025,,No,No,"1,391.00","1,391.00",1391.00,,University Townhomes
14919,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277","AC Package Unit 3 tons, 2020. 1 Year of Guarantee. Taxes and Delivery",1405 - Building Improvements,14-055C,SHARK APPLIANCES,Approved,Mordechai Levenberg,03/06/2025,02/20/2025,02/20/2025,,No,No,"1,658.50","1,658.50",1658.50,"1,658.50",University Townhomes
